,title,vehicle_class,manufacturer,features,acquisition,price,storage_location,delivery_method,modifications,resale_flag,resale_price,race_availability,top_speed_in_game,based_on,seats,weight_in_kg,drive_train,gears,release_date,release_dlc,top_speed_real,lap_time,bulletproof,weapon1_resistance,weapon2_resistance,weapon3_resistance,weapon4_resistance,weapon5_resistance,speed,acceleration,braking,handling,overall,vehicle_url
208,GTA 5: Obey 10F,Sports,Obey,"Active Spoiler, Has Liveries, Has Variants",Legendary Motorsport,"$1,675,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,005,000	
	($1,204,963 when fully upgraded)",Can be used in Races,99.02 mph (159.35 km/h),Audi R8 Gen II,2,"1,650	KG",RWD,7,"October 6, 2022",1.61 Criminal Enterprises,126.00 mph (202.78 km/h),1:03.180,No,1,1,2,1,1,"Speed
85.50","Acceleration
88.62","Braking
36.67","Handling
100.00","Overall
77.70",https://www.gtabase.com//grand-theft-auto-v/vehicles/10f
209,GTA 5: Dewbauchee Rapid GT Classic,Sports Classics,Dewbauchee,Has Liveries,Legendary Motorsport,"$885,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$531,000	
	($712,975 when fully upgraded)",Can be used in Races,92.89 mph (149.50 km/h),"Jensen Interceptor III, Aston Martin V8 Vantage",2,"1,570	KG",RWD,5,"September 12, 2017",1.41 Smuggler's Run,119.75 mph (192.72 km/h),1:05.762,No,1,1,2,1,1,"Speed
80.21","Acceleration
75.00","Braking
16.67","Handling
78.79","Overall
62.67",https://www.gtabase.com//grand-theft-auto-v/vehicles/dewbauchee-rapid-gt-classic
210,GTA 5: Karin Intruder,Sedans,Karin,"JDM Car, Mystery Prize",Can be stolen / found,"$16,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$9,600	
	($77,265 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Infiniti Q45/I30,4,"1,600	KG",RWD,5,"September 17, 2013",1.01 Game Launch,106.00 mph (170.59 km/h),1:13.041,No,1,1,2,1,1,"Speed
77.80","Acceleration
50.00","Braking
30.00","Handling
71.21","Overall
57.25",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-intruder
211,GTA 5: Willard Faction,Muscle,Willard,"Has Variants, Mystery Prize, Removable Roof",Benny's Original Motor Works,"$36,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$21,600	
	($153,925 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),Buick Regal,2,"1,200	KG",RWD,5,"October 20, 2015",1.30 Lowriders,110.75 mph (178.23 km/h),1:16.476,No,1,1,2,1,1,"Speed
75.12","Acceleration
70.00","Braking
26.67","Handling
68.18","Overall
59.99",https://www.gtabase.com//grand-theft-auto-v/vehicles/willard-faction
212,GTA 5:  B-11 Strikeforce,Planes,NA,"Armored Vehicle, Bombs Mod, Bulletproof - Rear, Countermeasures, Has Liveries, Homing Missiles, No Passive Mode, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$3,800,000",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$2,280,000	
	($2,467,360 when fully upgraded)",Can be used in Races,158.20 mph (254.60 km/h),"Fairchild Republic A-10 Thunderbolt II ""Warthog"", Northrop YA-9, GAU-8 Avenger",1,"14,000	KG",NA,NA,"August 7, 2018",1.44 After Hours,163.75 mph (263.53 km/h),0:46.034,Bulletproof from the rear (rear has no windows),6,2,5,1,1,"Speed
64.00","Acceleration
73.50","Braking
53.00","Handling
50.00","Overall
60.13",https://www.gtabase.com//grand-theft-auto-v/vehicles/b-11-strikeforce
213,GTA 5: Karin Technical Aqua,Off-Road,Karin,"Float on Water, Has Trade Price, No Passive Mode, Special Vehicle, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$1,489,600",Vehicle Warehouse (Special),Interaction Menu - Special Vehicles,Los Santos Customs,Cannot be sold,NA,Target Assault Races,80.78 mph (130.00 km/h),"Toyota Hilux, Clarkson's Toybota from Top Gear",3,"3,200	KG",NA,5,"December 13, 2016",1.37 Import/Export,93.00 mph (149.67 km/h),1:15.610,No,1,1,2,1,1,"Speed
69.75","Acceleration
62.50","Braking
23.33","Handling
64.55","Overall
55.03",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-technical-aqua
214,GTA 5: Western Company Rogue,Planes,Western Company,"Armored Vehicle, Bombs Mod, Bulletproof - Rear, Countermeasures, Has Liveries, Has Trade Price, Homing Missiles, No Passive Mode, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$1,596,000",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$957,600	
	($1,384,675 when fully upgraded)",Can be used in Races,204.18 mph (328.60 km/h),"Beechcraft T-6 Texan II, Embraer EMB 312 Tucano, Pilatus PC-21",2,"4,200	KG",NA,NA,"August 29, 2017",1.41 Smuggler's Run,219.50 mph (353.25 km/h),0:35.201,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
90.00","Acceleration
45.00","Braking
46.00","Handling
76.00","Overall
64.25",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-company-rogue
215,GTA 5: Overflod Autarch,Super,Overflod,Bulletproof - Rear,Legendary Motorsport,"$1,955,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,173,000	
	($1,347,725 when fully upgraded)",Can be used in Races,100.04 mph (161.00 km/h),"Scuderia Cameron Glickenhaus SCG 003, McLaren Senna, KTM X-Bow GT4, Koenigsegg One:1",2,"1,300	KG",RWD,6,"December 26, 2017",1.42 The Doomsday Heist,125.50 mph (201.97 km/h),0:59.960,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
86.38","Acceleration
94.25","Braking
40.00","Handling
100.00","Overall
80.16",https://www.gtabase.com//grand-theft-auto-v/vehicles/overflod-autarch
216,GTA 5: Dewbauchee Massacro (Racecar),Sports,Dewbauchee,Mystery Prize,Southern S.A. Super Autos,"$385,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$231,000	
	($385,900 when fully upgraded)",Can be used in Races,97.06 mph (156.20 km/h),"Corvette C7, Ferrari F12 Berlinetta/360/F430, 2nd gen Aston Martin Vanquish",2,"1,700	KG",RWD,6,"December 18, 2014",1.19 Festive Surprise 2014,121.75 mph (195.94 km/h),1:03.810,No,1,1,2,1,1,"Speed
83.81","Acceleration
91.00","Braking
30.00","Handling
73.64","Overall
69.61",https://www.gtabase.com//grand-theft-auto-v/vehicles/dewbauchee-massacro-racecar
217,GTA 5: Pegassi Vortex,Motorcycles,Pegassi,Has Liveries,Southern S.A. Super Autos,"$356,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$213,600	
	($378,220 when fully upgraded)",Can be used in Races,91.96 mph (148.00 km/h),Ducati 1199 Panigale Streetfighter,1,190	KG,RWD,5,"October 25, 2016",1.36 Bikers,115.75 mph (186.28 km/h),1:01.028,No,1,1,2,1,1,"Speed
79.41","Acceleration
100.00","Braking
40.00","Handling
65.15","Overall
71.14",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-vortex
218,GTA 5: Maibatsu Sanchez,Motorcycles,Maibatsu,"Has Variants, Mystery Prize",Can be stolen / found,"$8,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$4,800	
	($59,400 when fully upgraded)",Can be used in Races,73.32 mph (118.00 km/h),"2006-2009 Yamaha YZ450F, 2007 Kawasaki KX450F, Honda CRF450X",2,220	KG,RWD,4,"September 17, 2013",1.01 Game Launch,119.50 mph (192.32 km/h),1:04.532,No,1,1,2,1,1,"Speed
63.31","Acceleration
70.00","Braking
36.67","Handling
65.15","Overall
58.78",https://www.gtabase.com//grand-theft-auto-v/vehicles/maibatsu-sanchez
219,GTA 5: Shitzu Hakuchou,Motorcycles,Shitzu,"Has Variants, Mystery Prize",Southern S.A. Super Autos,"$82,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$49,200	
	($104,100 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),Suzuki Hayabusa,2,250	KG,RWD,6,"October 2, 2014",1.17 Last Team Standing,134.00 mph (215.65 km/h),1:00.760,No,1,1,2,1,1,"Speed
81.56","Acceleration
78.75","Braking
46.67","Handling
69.70","Overall
69.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/shitzu-hakuchou
220,GTA 5: Vapid Sandking XL,Off-Road,Vapid,,Can be stolen / found,"$45,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$27,000	
	($122,220 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Ford Super Duty,4,"2,400	KG",NA,6,"September 17, 2013",1.01 Game Launch,99.00 mph (159.32 km/h),1:19.280,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
60.61","Overall
50.09",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-sandking-xl
221,GTA 5: Vapid Desert Raid,Off-Road,Vapid,"Bulletproof - Rear, Has Liveries, Has Variants",Southern S.A. Super Autos,"$695,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$417,000	
	($568,850 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),Red Bull SMG Buggy,2,"2,200	KG",NA,5,"July 12, 2016",1.35 Cunning Stunts,106.50 mph (171.39 km/h),1:07.201,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
75.12","Acceleration
84.75","Braking
10.00","Handling
75.76","Overall
61.41",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-desert-raid
222,GTA 5: Imponte Beater Dukes,Muscle,Imponte,Has Liveries,Southern S.A. Super Autos,"$378,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$226,800	
	($422,943 when fully upgraded)",Can be used in Races,89.48 mph (144.00 km/h),1968-1970 Dodge Charger,2,"1,550	KG",RWD,5,"August 11, 2020",1.51 LS Summer Special,112.50 mph (181.05 km/h),1:10.405,No,1,1,2,1,1,"Speed
77.26","Acceleration
78.75","Braking
25.00","Handling
66.67","Overall
61.92",https://www.gtabase.com//grand-theft-auto-v/vehicles/beater-dukes
223,GTA 5: Grotti Cheetah,Super,Grotti,,Legendary Motorsport,"$650,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$390,000	
	($529,750 when fully upgraded)",Can be used in Races,95.07 mph (153.00 km/h),"Ferrari Enzo, Koenigsegg Agera, Spania GTA Spano",2,"1,400	KG",RWD,6,"September 17, 2013",1.01 Game Launch,120.25 mph (193.52 km/h),1:03.530,No,1,1,2,1,1,"Speed
82.09","Acceleration
80.00","Braking
26.67","Handling
80.30","Overall
67.27",https://www.gtabase.com//grand-theft-auto-v/vehicles/grotti-cheetah
224,GTA 5: Festival Bus,Service,NA,"Has Liveries, Has Variants, Has Trade Price, Peds can stand on top, Unique Radar Icon",Southern S.A. Super Autos,"$1,842,050",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Transform Races Only,55.92 mph (90.00 km/h),Robot Heart Burning Man Festival Bus,11,"8,000	KG",RWD,4,"July 24, 2018",1.44 After Hours,59.75 mph (96.16 km/h),2:08.471,No,1,1,2,1,1,"Speed
48.29","Acceleration
27.50","Braking
8.33","Handling
34.85","Overall
29.74",https://www.gtabase.com//grand-theft-auto-v/vehicles/festival-bus
225,GTA 5: Benefactor Streiter,Sports,Benefactor,,Southern S.A. Super Autos,"$500,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$300,000	
	($443,200 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Mercedes-Benz E-Class All Terrain 4x4², Mercedes-Benz CL-Class C216",4,"2,010	KG",NA,6,"December 22, 2017",1.42 The Doomsday Heist,111.25 mph (179.04 km/h),1:12.941,No,1,1,2,1,1,"Speed
75.12","Acceleration
53.13","Braking
26.67","Handling
63.03","Overall
54.48",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-streiter
226,GTA 5: Albany Lurcher,Muscle,Albany,"Exclusive to Annual Event, Has Liveries, Has Variants",Southern S.A. Super Autos,"$650,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$390,000	
	($552,725 when fully upgraded)",Can be used in Races,90.72 mph (146.00 km/h),"Buccaneer, 1967 Cadillac Funeral Coach",2,"1,800	KG",RWD,5,"October 29, 2015",1.30 Halloween Surprise,114.25 mph (183.87 km/h),1:14.406,No,1,1,2,1,1,"Speed
78.34","Acceleration
72.50","Braking
26.67","Handling
65.15","Overall
60.66",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-lurcher
227,GTA 5: Benefactor Schwartzer,Sports,Benefactor,,Can be stolen / found,"$80,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$48,000	
	($163,663 when fully upgraded)",Can be used in Races,91.34 mph (147.00 km/h),Mercedes-Benz C63 AMG,2,"1,400	KG",RWD,5,"September 17, 2013",1.01 Game Launch,117.00 mph (188.29 km/h),1:11.105,No,1,1,2,1,1,"Speed
78.87","Acceleration
72.50","Braking
30.00","Handling
69.70","Overall
62.77",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-schwartzer
228,GTA 5: Declasse Sabre Turbo Custom,Muscle,Declasse,"Custom Vehicle, Has Liveries, Hydraulics",Benny's Original Motor Works,"$490,000",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$294,000	
	($638,125 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Chevrolet Chevelle, Oldsmobile Cutlass",2,"1,300	KG",RWD,5,"April 19, 2016",1.33 Lowriders: Custom Classics,121.25 mph (195.13 km/h),1:06.866,No,1,1,2,1,1,"Speed
75.12","Acceleration
70.50","Braking
27.33","Handling
68.48","Overall
60.36",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-sabre-turbo-custom
229,GTA 5: Western Zombie Bobber,Motorcycles,Western,"Has Liveries, Has Variants, Mystery Prize",Southern S.A. Super Autos,"$99,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$59,400	
	($243,030 when fully upgraded)",Can be used in Races,85.13 mph (137.00 km/h),"Bobber variant of Harley Davidson Fat Bob Custom, Iron 883",1,225	KG,RWD,5,"October 4, 2016",1.36 Bikers,113.75 mph (183.06 km/h),1:08.311,No,1,1,2,1,1,"Speed
73.51","Acceleration
72.50","Braking
26.67","Handling
56.82","Overall
57.37",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-zombie-bobber
230,GTA 5: Obey Rocoto,SUVs,Obey,,Can be stolen / found,"$85,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$51,000	
	($139,375 when fully upgraded)",Can be used in Races,86.37 mph (139.00 km/h),Porsche Cayenne/Audi Q5,4,"2,400	KG",NA,5,"September 17, 2013",1.01 Game Launch,107.50 mph (173.00 km/h),1:15.909,No,1,1,2,1,1,"Speed
74.58","Acceleration
47.50","Braking
8.33","Handling
63.64","Overall
48.51",https://www.gtabase.com//grand-theft-auto-v/vehicles/obey-rocoto
231,GTA 5: Buckingham Pyro,Planes,Buckingham,"Armored Vehicle, Bulletproof - Rear, Countermeasures, Fighter Jet, Has Liveries, Has Trade Price, Homing Missiles, No Passive Mode, Rocket Boost, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$4,455,500",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$2,673,300	
	($2,897,875 when fully upgraded)",Can be used in Races,204.18 mph (328.60 km/h),De Havilland Vampire,2,"4,000	KG",NA,NA,"October 10, 2017",1.41 Smuggler's Run,222.75 mph (358.48 km/h),0:34.034,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
90.00","Acceleration
53.00","Braking
54.00","Handling
100.00","Overall
74.25",https://www.gtabase.com//grand-theft-auto-v/vehicles/buckingham-pyro
232,GTA 5: Buckingham Luxor Deluxe,Planes,Buckingham,"Armored Vehicle, Bulletproof - Rear, No Passive Mode",Elitás Travel,"$10,000,000",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Can be used in Races,202.69 mph (326.20 km/h),Learjet 45,8,"6,500	KG",NA,NA,"June 10, 2015",1.27 Ill-Gotten Gains Part 1,159.50 mph (256.69 km/h),0:47.315,Bulletproof from the rear (rear has no windows),2,1,2,1,1,"Speed
82.00","Acceleration
36.00","Braking
34.00","Handling
23.00","Overall
43.75",https://www.gtabase.com//grand-theft-auto-v/vehicles/buckingham-luxor-deluxe
233,GTA 5: Vapid Contender,SUVs,Vapid,"Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Has Variants",Southern S.A. Super Autos,"$250,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$150,000	
	($238,725 when fully upgraded)",Can be used in Races,83.89 mph (135.00 km/h),"Toyota Tunder Devolro Diablo, Ford Raptor, Ford F-150",4,"2,750	KG",NA,5,"July 26, 2016",1.35 Cunning Stunts,109.00 mph (175.42 km/h),1:09.536,Bullet resistant windows from all sides,1,1,2,1,1,"Speed
72.43","Acceleration
65.00","Braking
20.00","Handling
63.64","Overall
55.27",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-contender
